Epoch 0: Accuracy = 718327/1000000 = 71.8327
Epoch 1: Accuracy = 739798/1000000 = 73.9798
Epoch 2: Accuracy = 742852/1000000 = 74.2852
Epoch 3: Accuracy = 744531/1000000 = 74.4531
Epoch 4: Accuracy = 747864/1000000 = 74.7864
Epoch 5: Accuracy = 752410/1000000 = 75.241
Epoch 6: Accuracy = 751080/1000000 = 75.108
