Epoch 0: Accuracy = 743654/1000000 = 74.3654
Epoch 1: Accuracy = 751113/1000000 = 75.1113
Epoch 2: Accuracy = 759186/1000000 = 75.9186
Epoch 3: Accuracy = 764016/1000000 = 76.4016
Epoch 4: Accuracy = 767815/1000000 = 76.7815
Epoch 5: Accuracy = 770055/1000000 = 77.0055
Epoch 6: Accuracy = 771747/1000000 = 77.1747
Epoch 7: Accuracy = 773905/1000000 = 77.3905
Epoch 8: Accuracy = 775842/1000000 = 77.5842
Epoch 9: Accuracy = 777742/1000000 = 77.7742
